rank,game_id,start_time,match,pick,odds,units,confidence_pct,reason,predicted_score,bet_home_spread,bet_home_ml,bet_away_spread,bet_away_ml,bet_over,bet_under,home_money_line,away_money_line,tie_money_line,total_score,over_odds,under_odds,home_spread,home_spread_odds,away_spread,away_spread_odds,timestamp,start_time_pt,date,model
2,266269,2025-12-09T17:45:00.000Z,Bayern vs Sporting,Over 3.5,-109,2,85,"Bayern high-scoring at home, Sporting concedes away goals, historical over trend",3-0,0,0,0,0,1,0,-450,1100,600.0,3.5,-109,-118.0,-1.5,-167,1.5,120,2025-12-09 09:45:00+00:00,2025-12-09 09:45:00-08:00,2025-12-09,deepseek
1,266270,2025-12-09T20:00:00.000Z,Tottenham vs Slavia Praha,Tottenham -1.5,115,3,92,"Strong home favorite, excellent recent form with -0.5 spreads, Slavia Praha poor away",2-0,1,0,0,0,0,0,-220,600,360.0,2.5,-145,113.0,-1.5,115,1.5,-165,2025-12-09 12:00:00+00:00,2025-12-09 12:00:00-08:00,2025-12-09,deepseek
2,266273,2025-12-09T20:00:00.000Z,Inter vs Liverpool,Inter -0.5,-110,2,85,"Home advantage crucial in UCL, Liverpool inconsistent away, reasonable spread",2-1,1,0,0,0,0,0,-101,250,270.0,2.5,-149,115.0,-0.5,-110,0.5,-130,2025-12-09 12:00:00+00:00,2025-12-09 12:00:00-08:00,2025-12-09,deepseek
3,266274,2025-12-09T20:00:00.000Z,Barcelona vs FRA,Barcelona -2.5,-110,2,82,"Dominant at home, FRA vulnerable away, historical success with -1.5 spreads",3-0,1,0,0,0,0,0,-625,1300,800.0,4.5,-102,-121.0,-2.5,-110,2.5,-130,2025-12-09 12:00:00+00:00,2025-12-09 12:00:00-08:00,2025-12-09,deepseek
4,266276,2025-12-09T20:00:00.000Z,Monaco vs Galatasaray,Monaco -0.5,-115,1,78,"Home advantage, Galatasaray poor away form, reasonable spread",2-1,1,0,0,0,0,0,-105,250,290.0,3.5,105,-136.0,-0.5,-115,0.5,-125,2025-12-09 12:00:00+00:00,2025-12-09 12:00:00-08:00,2025-12-09,deepseek
5,266271,2025-12-09T20:00:00.000Z,Union Saint-Gilloise vs Marseille,Union Saint-Gilloise +0.5,125,1,76,"Home underdog with spread protection, Marseille inconsistent away",1-1,1,0,0,0,0,0,195,136,240.0,2.5,-128,-100.0,0.5,125,-0.5,-175,2025-12-09 12:00:00+00:00,2025-12-09 12:00:00-08:00,2025-12-09,deepseek
6,266272,2025-12-09T20:00:00.000Z,PSV vs Atlético,PSV +0.5,115,1,75,"Home underdog getting +0.5, Atlético poor away form",1-1,1,0,0,0,0,0,187,125,275.0,3.5,115,-147.0,0.5,115,-0.5,-165,2025-12-09 12:00:00+00:00,2025-12-09 12:00:00-08:00,2025-12-09,deepseek
7,266275,2025-12-09T20:00:00.000Z,Atalanta vs Chelsea,Atalanta +0.5,-150,1,74,"Home underdog with spread, Chelsea poor away",2-1,1,0,0,0,0,0,240,115,245.0,2.5,-125,-105.0,0.5,-150,-0.5,105,2025-12-09 12:00:00+00:00,2025-12-09 12:00:00-08:00,2025-12-09,deepseek
8,266270,2025-12-09T20:00:00.000Z,Tottenham vs Slavia Praha,Under 2.5,113,1,72,"Tottenham likely to control tempo, Slavia Praha defensive",2-0,0,0,0,0,0,1,-220,600,360.0,2.5,-145,113.0,-1.5,115,1.5,-165,2025-12-09 12:00:00+00:00,2025-12-09 12:00:00-08:00,2025-12-09,deepseek
9,266274,2025-12-09T20:00:00.000Z,Barcelona vs FRA,Over 4.5,-121,1,71,"Barcelona high-scoring at home, FRA may concede multiple",3-0,0,0,0,0,1,0,-625,1300,800.0,4.5,-102,-121.0,-2.5,-110,2.5,-130,2025-12-09 12:00:00+00:00,2025-12-09 12:00:00-08:00,2025-12-09,deepseek
10,266273,2025-12-09T20:00:00.000Z,Inter vs Liverpool,Over 2.5,-149,1,70,"Both teams attack-minded, UCL knockout intensity",2-1,0,0,0,0,1,0,-101,250,270.0,2.5,-149,115.0,-0.5,-110,0.5,-130,2025-12-09 12:00:00+00:00,2025-12-09 12:00:00-08:00,2025-12-09,deepseek
1,266271,2025-12-09T20:00:00.000Z,Union Saint-Gilloise vs Marseille,Marseille ML,136,3,96,Pricing Anomaly: Marseille is the road favorite. The ML (+136) offers significantly better value than the -0.5 spread (+125) for the exact same winning outcome.,1-2,0,0,0,1,0,0,195,136,240.0,2.5,-128,-100.0,0.5,-175,-0.5,125,2025-12-09 11:01:16-08:00,2025-12-09 12:00:00-08:00,2025-12-09,gemini
2,266272,2025-12-09T20:00:00.000Z,PSV vs Atlético,Atlético ML,125,3,94,Pricing Anomaly: Atlético is the road favorite. Taking the ML at +125 saves 10 cents compared to the -0.5 spread at +115.,0-2,0,0,0,1,0,0,187,125,275.0,3.5,-147,115.0,0.5,-165,-0.5,115,2025-12-09 11:01:16-08:00,2025-12-09 12:00:00-08:00,2025-12-09,gemini
3,266275,2025-12-09T20:00:00.000Z,Atalanta vs Chelsea,Chelsea ML,115,3,92,Pricing Anomaly: Chelsea is the road favorite. The ML (+115) pays better than the -0.5 spread (+105).,1-2,0,0,0,1,0,0,240,115,245.0,2.5,-125,-105.0,0.5,-150,-0.5,105,2025-12-09 11:01:16-08:00,2025-12-09 12:00:00-08:00,2025-12-09,gemini
4,266276,2025-12-09T20:00:00.000Z,Monaco vs Galatasaray,Monaco ML,-105,2,89,Pricing Anomaly: Monaco is the home favorite. The ML (-105) is cheaper than the -0.5 spread (-115).,2-1,0,1,0,0,0,0,-105,250,290.0,3.5,-136,105.0,-0.5,-115,0.5,-125,2025-12-09 11:01:16-08:00,2025-12-09 12:00:00-08:00,2025-12-09,gemini
5,266273,2025-12-09T20:00:00.000Z,Inter vs Liverpool,Inter ML,-101,2,87,Pricing Anomaly: Inter is the home favorite. The ML at near even money (-101) is better value than the spread (-110).,2-1,0,1,0,0,0,0,-101,250,270.0,2.5,-149,115.0,-0.5,-110,0.5,-130,2025-12-09 11:01:16-08:00,2025-12-09 12:00:00-08:00,2025-12-09,gemini
6,266274,2025-12-09T20:00:00.000Z,Barcelona vs FRA,Barcelona -2.5,-110,2,85,Barcelona is a massive home favorite (-625 ML). The -2.5 spread at -110 is the standard play for a blowout scenario at Camp Nou.,4-0,1,0,0,0,0,0,-625,1300,800.0,4.5,-121,95.0,-2.5,-110,2.5,-130,2025-12-09 11:01:16-08:00,2025-12-09 12:00:00-08:00,2025-12-09,gemini
7,266270,2025-12-09T20:00:00.000Z,Tottenham vs Slavia Praha,Tottenham -1.5,-145,1,80,"Tottenham (-220 ML) should handle Slavia Praha at home. The -1.5 line requires a multi-goal win, which fits the disparity.",3-0,1,0,0,0,0,0,-220,600,360.0,2.5,-145,113.0,-1.5,-145,1.5,-165,2025-12-09 11:01:16-08:00,2025-12-09 12:00:00-08:00,2025-12-09,gemini
1,267070,2025-12-10T17:45:00.000Z,Villarreal vs Copenhagen,Villarreal -1.5,-100,3,88,Villarreal strong home favorites with 95% backing them. Copenhagen weaker Danish side traveling to Spain with good odds at even money for minus 1.5 spread offering value.,3-0,1,0,0,0,0,0,-225,533,400.0,3.5,105,-134.0,-1.5,-100,1.5,-148,2025-12-10 17:45:00+00:00,2025-12-10 09:45:00-08:00,2025-12-10,claude
2,267071,2025-12-10T17:45:00.000Z,Qarabag vs Ajax,Ajax -0.5,-130,2,82,Ajax favorites with line movement showing sharp money backing them. Qarabag weak at home in European competition with conservative minus 0.5 spread safer than larger spread.,1-2,0,0,1,0,0,0,100,242,282.0,2.5,-175,137.0,0.5,-110,-0.5,-130,2025-12-10 17:45:00+00:00,2025-12-10 09:45:00-08:00,2025-12-10,claude
3,267070,2025-12-10T17:45:00.000Z,Villarreal vs Copenhagen,Under 3.5,-134,2,80,93% of money on under showing sharp consensus. Both teams tactical in must win European match with line moved from minus 162 to minus 134 indicating value.,2-1,0,0,0,0,0,1,-225,533,400.0,3.5,105,-134.0,-1.5,-100,1.5,-148,2025-12-10 17:45:00+00:00,2025-12-10 09:45:00-08:00,2025-12-10,claude
1,267071,2025-12-10T17:45:00.000Z,Qarabag vs Ajax,Qarabag ML,100,3,94,"Pricing Anomaly: Qarabag is the home favorite. The Money Line is +100 (even money), while the -0.5 Spread is taxed at -110. You get 10 cents of value for the exact same winning condition.",2-1,0,1,0,0,0,0,100,242,282.0,2.5,-175,137.0,-0.5,-110,0.5,-130,2025-12-10 17:00:00+00:00,2025-12-10 09:45:00-08:00,2025-12-10,gemini
2,267070,2025-12-10T17:45:00.000Z,Villarreal vs Copenhagen,Villarreal -1.5,-100,3,92,Villarreal is a heavy home favorite (-225 ML) with 95% money support. The -1.5 Asian Handicap at -100 (even money) offers excellent value for a likely comfortable win.,3-0,1,0,0,0,0,0,-225,533,400.0,3.5,105,-134.0,-1.5,-100,1.5,-148,2025-12-10 17:00:00+00:00,2025-12-10 09:45:00-08:00,2025-12-10,gemini
1,267203,2025-12-12T19:30:00.000Z,Union Berlin vs LEIP,LEIP -0.5,125,3,88,Leipzig favorites with 86% backing away at Union Berlin. Union Berlin struggling at home with plus odds on minus 0.5 offers excellent value. Line moved from minus 130 to plus 125 showing value.,1-2,0,0,1,0,0,0,200,130,240.0,2.5,-105,-125.0,0.5,-185,-0.5,125,2025-12-12 19:30:00+00:00,2025-12-12 11:30:00-08:00,2025-12-12,claude
2,267272,2025-12-12T19:45:00.000Z,Lecce vs Pisa,Under 1.5,138,2,84,83% of money on under showing sharp consensus. Total moved from 2.5 to 1.5 with under at plus odds offering value. Both teams defensive minded in Serie B.,1-0,0,0,0,0,0,1,145,230,185.0,1.5,-185,138.0,-0.5,130,0.5,-190,2025-12-12 19:45:00+00:00,2025-12-12 11:45:00-08:00,2025-12-12,claude
3,267258,2025-12-12T20:00:00.000Z,Real Sociedad vs Girona,Real Sociedad -0.5,-145,2,82,Real Sociedad home favorites with 88% backing them. Girona weaker away side with conservative minus 0.5 spread reliable and proven profitable.,2-1,1,0,0,0,0,0,-130,355,275.0,2.5,-110,-118.0,-0.5,-145,0.5,105,2025-12-12 20:00:00+00:00,2025-12-12 12:00:00-08:00,2025-12-12,claude
4,267285,2025-12-12T19:45:00.000Z,Angers vs Nantes,Angers -0.5,105,2,80,Angers home favorites with 79% backing them and plus odds on minus 0.5 offers value opportunity. Nantes poor away record in Ligue 1.,2-1,1,0,0,0,0,0,115,265,217.0,2.5,130,-170.0,-0.5,105,0.5,-150,2025-12-12 19:45:00+00:00,2025-12-12 11:45:00-08:00,2025-12-12,claude
1,267258,2025-12-12T20:00:00.000Z,Real Sociedad vs Girona,Real Sociedad -0.5,-145,3,92,"Strong home favorite, excellent historical record with -0.5 spreads, Girona poor away",2-0,1,0,0,0,0,0,-130,355,275.0,2.5,-110,-118.0,-0.5,-145,0.5,105,2025-12-12 12:00:00+00:00,2025-12-12 12:00:00-08:00,2025-12-12,deepseek
2,267285,2025-12-12T19:45:00.000Z,Angers vs Nantes,Angers -0.5,105,2,85,"Home advantage in derby, Nantes struggles away, reasonable odds",2-1,1,0,0,0,0,0,115,265,217.0,2.5,130,-170.0,-0.5,105,0.5,-150,2025-12-12 12:00:00+00:00,2025-12-12 11:45:00-08:00,2025-12-12,deepseek
3,267272,2025-12-12T19:45:00.000Z,Lecce vs Pisa,Lecce -0.5,130,2,82,"Home favorite, Pisa poor away form, good value odds",2-0,1,0,0,0,0,0,145,230,185.0,1.5,-185,138.0,-0.5,130,0.5,-190,2025-12-12 12:00:00+00:00,2025-12-12 11:45:00-08:00,2025-12-12,deepseek
4,267203,2025-12-12T19:30:00.000Z,Union Berlin vs LEIP,Union Berlin +0.5,125,1,78,"Home underdog with spread protection, LEIP inconsistent away",1-1,1,0,0,0,0,0,200,130,240.0,2.5,-105,-125.0,0.5,125,-0.5,-185,2025-12-12 12:00:00+00:00,2025-12-12 11:30:00-08:00,2025-12-12,deepseek
5,267258,2025-12-12T20:00:00.000Z,Real Sociedad vs Girona,Under 2.5,-118,1,76,"Both teams defensive, low-scoring match likely",2-0,0,0,0,0,0,1,-130,355,275.0,2.5,-110,-118.0,-0.5,-145,0.5,105,2025-12-12 12:00:00+00:00,2025-12-12 12:00:00-08:00,2025-12-12,deepseek
6,267285,2025-12-12T19:45:00.000Z,Angers vs Nantes,Over 2.5,130,1,75,"Derby match often produces goals, both teams can score",2-1,0,0,0,0,1,0,115,265,217.0,2.5,130,-170.0,-0.5,105,0.5,-150,2025-12-12 12:00:00+00:00,2025-12-12 11:45:00-08:00,2025-12-12,deepseek
7,267272,2025-12-12T19:45:00.000Z,Lecce vs Pisa,Under 1.5,138,1,74,"Low total suggests defensive battle, Lecce conservative at home",2-0,0,0,0,0,0,1,145,230,185.0,1.5,-185,138.0,-0.5,130,0.5,-190,2025-12-12 12:00:00+00:00,2025-12-12 11:45:00-08:00,2025-12-12,deepseek
8,267203,2025-12-12T19:30:00.000Z,Union Berlin vs LEIP,Over 2.5,-105,1,72,"Both teams can score, reasonable over odds",1-1,0,0,0,0,1,0,200,130,240.0,2.5,-105,-125.0,0.5,125,-0.5,-185,2025-12-12 12:00:00+00:00,2025-12-12 11:30:00-08:00,2025-12-12,deepseek
1,267203,2025-12-12T19:30:00.000Z,Union Berlin vs LEIP,LEIP -0.5,125,3,92,"LEIP is a strong road favorite in the spread market, with high ML movement towards them. Union Berlin has failed in previous ML home bets. Expecting LEIP to win outright.",1-2,0,0,1,0,0,0,200,130,240.0,2.5,-105,-125.0,0.5,-185,-0.5,125,2025-12-12 19:30:57+00:00,2025-12-12 11:30:00-08:00,2025-12-12,gemini
2,267272,2025-12-12T19:45:00.000Z,Lecce vs Pisa,Under 1.5,138,3,90,"The total has dramatically moved from 2.5 to 1.5, with the under odds at +138. This massive line movement, combined with a very low total, indicates expectation for a highly defensive, low-scoring affair.",1-0,0,0,0,0,0,1,145,230,185.0,1.5,-185,138.0,-0.5,130,0.5,-190,2025-12-12 19:30:57+00:00,2025-12-12 11:45:00-08:00,2025-12-12,gemini
3,267285,2025-12-12T19:45:00.000Z,Angers vs Nantes,Angers ML,115,2,85,"Angers is a solid home favorite with strong ticket and money percentages, despite the line being tight. They are expected to win outright against Nantes.",1-0,0,1,0,0,0,0,115,265,217.0,2.5,130,-170.0,-0.5,105,0.5,-150,2025-12-12 19:30:57+00:00,2025-12-12 11:45:00-08:00,2025-12-12,gemini
4,267258,2025-12-12T20:00:00.000Z,Real Sociedad vs Girona,Real Sociedad -0.5,-145,2,80,"Real Sociedad is a convincing home favorite, with the spread odds solidifying in their favor. Girona is an underdog, and the data suggests fading home underdogs. Expecting a Sociedad win.",2-1,1,0,0,0,0,0,-130,355,275.0,2.5,-110,-118.0,-0.5,-145,0.5,105,2025-12-12 19:30:57+00:00,2025-12-12 12:00:00-08:00,2025-12-12,gemini
5,267203,2025-12-12T19:30:00.000Z,Union Berlin vs LEIP,Under 2.5,-125,1,75,"While I like LEIP to win, the Under 2.5 line has attractive odds. It’s a secondary bet to the spread, but Union Berlin can keep games tight, even in a loss.",1-2,0,0,0,0,0,1,200,130,240.0,2.5,-105,-125.0,0.5,-185,-0.5,125,2025-12-12 19:30:57+00:00,2025-12-12 11:30:00-08:00,2025-12-12,gemini
6,267285,2025-12-12T19:45:00.000Z,Angers vs Nantes,Under 2.5,-170,1,70,"Both teams are low-scoring. This is a very safe under, which aligns with the expected 1-0 or 2-0 outcome, though the odds are low.",1-0,0,0,0,0,0,1,115,265,217.0,2.5,130,-170.0,-0.5,105,0.5,-150,2025-12-12 19:30:57+00:00,2025-12-12 11:45:00-08:00,2025-12-12,gemini
1,267195,2025-12-13T15:00:00.000Z,Liverpool vs Albion,Liverpool -0.5,-160,3,90,Liverpool strong home favorites with 86% backing them. Albion weak away side with conservative minus 0.5 spread proven reliable at Anfield fortress.,2-0,1,0,0,0,0,0,-141,345,315.0,3.5,130,-175.0,-0.5,-160,0.5,110,2025-12-13 15:00:00+00:00,2025-12-13 07:00:00-08:00,2025-12-13,claude
2,267197,2025-12-13T15:00:00.000Z,Chelsea vs Everton,Chelsea -0.5,-152,3,88,Chelsea home favorites with 91% backing them. Everton struggling away with line moved from minus 165 to minus 152 showing value opportunity.,2-1,1,0,0,0,0,0,-140,370,290.0,2.5,-125,-100.0,-0.5,-152,0.5,110,2025-12-13 15:00:00+00:00,2025-12-13 07:00:00-08:00,2025-12-13,claude
3,267207,2025-12-13T14:30:00.000Z,FRA vs Augsburg,FRA -0.5,-133,2,85,Frankfurt home favorites with 94% backing them and line moved toward FRA showing sharp money backing. Augsburg poor away form in Bundesliga.,2-0,1,0,0,0,0,0,-120,300,280.0,2.5,-139,105.0,-0.5,-133,0.5,-110,2025-12-13 14:30:00+00:00,2025-12-13 06:30:00-08:00,2025-12-13,claude
4,267204,2025-12-13T14:30:00.000Z,M'gladbach vs WOLF,M'gladbach -0.5,-110,2,82,Gladbach home favorites with 86% backing and even money odds on minus 0.5 offers value. Wolfsburg inconsistent travelers this season.,2-1,1,0,0,0,0,0,-100,240,275.0,2.5,-163,125.0,-0.5,-110,0.5,-130,2025-12-13 14:30:00+00:00,2025-12-13 06:30:00-08:00,2025-12-13,claude
5,267195,2025-12-13T15:00:00.000Z,Liverpool vs Albion,Under 3.5,-175,2,80,94% of money on under showing sharp consensus. Total moved from 3.5 with heavy under backing indicating value. Liverpool defensive at home lately.,2-0,0,0,0,0,0,1,-141,345,315.0,3.5,130,-175.0,-0.5,-160,0.5,110,2025-12-13 15:00:00+00:00,2025-12-13 07:00:00-08:00,2025-12-13,claude
1,267201,2025-12-13T14:30:00.000Z,HOFF vs HSV,Under 3.5,-145,3,92,"The total is extremely high at 3.5. Despite HOFF being the favorite, their past games haven't consistently hit 4+ goals. The Under -145 is a high-confidence play on a number that's historically too generous.",2-1,0,0,0,0,0,1,-145,333,331.0,3.5,118,-145.0,-1.0,-115,1.0,-112,2025-12-13 15:03:09+00:00,2025-12-13 06:30:00-08:00,2025-12-13,gemini
2,267268,2025-12-13T14:00:00.000Z,Torino vs Cremonese,Torino ML,-105,3,90,"Torino is a solid home favorite where the ML has moved in their favor, sitting at near even money. Cremonese is an underdog and the historical data supports home favorites at low odds.",2-0,0,1,0,0,0,0,-105,290,240.0,2.5,-109,-120.0,-0.5,-111,0.5,-125,2025-12-13 15:03:09+00:00,2025-12-13 06:00:00-08:00,2025-12-13,gemini
3,267197,2025-12-13T15:00:00.000Z,Chelsea vs Everton,Under 2.5,-100,2,85,"The total is set at 2.5 with even money on the Under. Chelsea's recent performance has been inconsistent, and Everton is a tough defensive opponent. Expecting a tight, low-scoring affair (1-0 or 1-1).",1-0,0,0,0,0,0,1,-140,370,290.0,2.5,-125,-100.0,-0.5,-152,0.5,110,2025-12-13 15:03:09+00:00,2025-12-13 07:00:00-08:00,2025-12-13,gemini
4,267195,2025-12-13T15:00:00.000Z,Liverpool vs Albion,Liverpool -0.5,-160,2,80,Liverpool is a strong favorite at home. This is a very small handicap (-0.5 ML equivalent) which is much safer and is heavily backed by the betting public.,2-1,1,0,0,0,0,0,-141,345,315.0,3.5,130,-175.0,-0.5,-160,0.5,110,2025-12-13 15:03:09+00:00,2025-12-13 07:00:00-08:00,2025-12-13,gemini
5,267204,2025-12-13T14:30:00.000Z,M'gladbach vs WOLF,M'gladbach ML,-100,1,75,"M'gladbach is a very slight favorite at home (-100, or even money). This is a coin flip, but the value is on the home team for an outright win.",2-1,0,1,0,0,0,0,-100,240,275.0,2.5,-163,125.0,-0.5,-110,0.5,-130,2025-12-13 15:03:09+00:00,2025-12-13 06:30:00-08:00,2025-12-13,gemini
6,267260,2025-12-13T15:15:00.000Z,Mallorca vs Elche,Elche +0.5,-220,1,70,"Elche is a strong road underdog getting +0.5. Mallorca is not a dominant home team, and the value is on Elche covering the Asian Handicap in a match expected to be very close.",1-1,0,0,1,0,0,0,162,195,200.0,2.5,130,-172.0,-0.5,145,0.5,-220,2025-12-13 15:03:09+00:00,2025-12-13 07:15:00-08:00,2025-12-13,gemini
1,267279,2025-12-13T18:00:00.000Z,Metz vs PSG,PSG -1.5,-140,3,92,"PSG heavily favored away at -360 ML. Historical data shows PSG performs well with -1.5 spreads (PSG vs Le Havre 3-0 win, PSG vs Rennes 5-0 win). Metz is weak opponent and PSG should control this match completely. Away spread pick justified by form.",0-3,0,0,1,0,0,0,800,-360,550.0,3.5,-115,-108.0,1.5,108,-1.5,-140,2025-12-13 18:00:00+00:00,2025-12-13 10:00:00-08:00,2025-12-13,claude
2,267264,2025-12-13T17:30:00.000Z,Barcelona vs Osasuna,Barcelona -2.5,120,2,85,"Barcelona massive home favorite at -500 ML with excellent form. Despite recent -2.5 loss vs FRA (2-1), they demolished Athletic 4-0 with -1.5 spread. Osasuna weaker opposition. Home dominance and Barcelona quality support larger spread at positive odds.",4-0,1,0,0,0,0,0,-500,1100,635.0,3.5,-128,-100.0,-2.5,120,2.5,-175,2025-12-13 18:00:00+00:00,2025-12-13 09:30:00-08:00,2025-12-13,claude
3,267208,2025-12-13T17:30:00.000Z,Leverkusen vs Köln,Leverkusen -0.5,-175,2,83,Leverkusen strong home favorite at -160 ML against relegation-battling Köln. Conservative -0.5 spread much safer than available -1.5. Home advantage and significant class differential favor Leverkusen to win by at least 1 goal. Odds justify confidence.,2-0,1,0,0,0,0,0,-160,375,337.0,3.5,120,-154.0,-0.5,-175,0.5,125,2025-12-13 18:00:00+00:00,2025-12-13 09:30:00-08:00,2025-12-13,claude
4,267279,2025-12-13T18:00:00.000Z,Metz vs PSG,Under 3.5,-108,2,80,"Total set at 3.5 with PSG controlling tempo and possession. Historical unders on controlled PSG matches work well. PSG likely wins comfortably 2-0 or 3-0, staying under total. Under value at near even odds.",0-3,0,0,0,0,0,1,800,-360,550.0,3.5,-115,-108.0,1.5,108,-1.5,-140,2025-12-13 18:00:00+00:00,2025-12-13 10:00:00-08:00,2025-12-13,claude
5,267270,2025-12-13T17:00:00.000Z,Parma vs Lazio,Under 2.5,-162,2,78,"Low total at 2.5 with significant juice on under (-162). Lazio away favorite but both teams defensive. Historical under 2.5 success rate strong (Mainz vs HOFF 1-1, Inter vs Milan 0-1). Tight match expected with 1-1 or 1-0 result.",1-1,0,0,0,0,0,1,280,109,212.0,2.5,125,-162.0,0.5,-145,-0.5,100,2025-12-13 18:00:00+00:00,2025-12-13 09:00:00-08:00,2025-12-13,claude
6,267264,2025-12-13T17:30:00.000Z,Barcelona vs Osasuna,Under 3.5,-128,1,75,"While Barcelona should win convincingly, total at 3.5 offers value. Barcelona 4-0 or 3-0 victories keep this under (Barcelona vs Athletic 4-0). Osasuna unlikely to score much away. Under provides hedge against spread.",4-0,0,0,0,0,0,1,-500,1100,635.0,3.5,-128,-100.0,-2.5,120,2.5,-175,2025-12-13 18:00:00+00:00,2025-12-13 09:30:00-08:00,2025-12-13,claude
7,267208,2025-12-13T17:30:00.000Z,Leverkusen vs Köln,Under 3.5,120,1,74,Total at 3.5 with positive odds (+120). Leverkusen should control match and win efficiently 2-0 or 2-1. Köln weak attacking threat away unlikely to produce high-scoring affair. Value play at plus money.,2-0,0,0,0,0,0,1,-160,375,337.0,3.5,120,-154.0,-0.5,-175,0.5,125,2025-12-13 18:00:00+00:00,2025-12-13 09:30:00-08:00,2025-12-13,claude
8,267198,2025-12-13T17:30:00.000Z,Burnley vs Fulham,Burnley +0.5,-135,1,72,Burnley home underdog at +275 ML but +0.5 spread very manageable. Historical data shows small home underdogs (+0.5) can cover spreads effectively. Fulham away not dominant force. Burnley can get draw or narrow loss at home.,1-1,1,0,0,0,0,0,275,-100,237.0,2.5,106,-138.0,0.5,-135,-0.5,-110,2025-12-13 18:00:00+00:00,2025-12-13 09:30:00-08:00,2025-12-13,claude
1,267208,2025-12-13T17:30:00.000Z,Leverkusen vs Köln,Leverkusen -0.5,-175,3,95,"Dominant home favorite, excellent form, Köln poor away, historical success with -0.5 spreads",3-0,1,0,0,0,0,0,-160,375,337.0,3.5,120,-154.0,-0.5,-175,0.5,125,2025-12-13 09:30:00+00:00,2025-12-13 09:30:00-08:00,2025-12-13,deepseek
2,267264,2025-12-13T17:30:00.000Z,Barcelona vs Osasuna,Barcelona -2.5,120,2,88,"Strong home favorite, Osasuna vulnerable away, Barcelona scoring heavily at home",4-0,1,0,0,0,0,0,-500,1100,635.0,3.5,-128,-100.0,-2.5,120,2.5,-175,2025-12-13 09:30:00+00:00,2025-12-13 09:30:00-08:00,2025-12-13,deepseek
3,267270,2025-12-13T17:00:00.000Z,Parma vs Lazio,Parma +0.5,100,2,85,"Home underdog with spread protection, Lazio inconsistent away, good value",1-1,1,0,0,0,0,0,280,109,212.0,2.5,125,-162.0,0.5,100,-0.5,-145,2025-12-13 09:00:00+00:00,2025-12-13 09:00:00-08:00,2025-12-13,deepseek
